ID,Name,Glottocode,Glottolog_Name,Family,classification_wals,classification_ethnologue,classification_glottolog
MBO_2,MBO_2,mboc1235,Mbo (Cameroon),Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,A,Lundu-Balong(A.15)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,BantuA-B10-B20-B30,Lundu-Balong(A.10),GreaterManenguba,Bafaw-Balong-Manenguba,Manenguba"
MBO_DRC,MBO_DRC,mbod1238,Mbo (Democratic Republic of Congo),Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,D,Bira-Nyali(D.334)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,NorthZaireRiver,InnerBasinBantu,Keleic,Kele-Poke,So-Poke,So-Lebonya,Lebonya,BantuD33,Budu-Ndaka-Mbo,Ndaka-Mbo"
MBRE,MBRE,mbre1244,Mbre,Atlantic-Congo,NC.MBRE,"Niger-Congo,Unclassified","Atlantic-Congo,Volta-Congo,UnclassifiedVolta-Congo"
MBU,MBU,mbuu1238,Ajumbu,Atlantic-Congo,NC.YEMNE-KIMBI,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Yemne-Kimbi","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,Yemne-Kimbi"
MBUGWE,MBUGWE,mbug1242,Mbugwe,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,F,Nilamba-Rangi(F.34)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Mbugwe-Langi"
MBUKO,MBUKO,mbuk1243,Mbuko,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,A,A.5","Afro-Asiatic,Chadic,Biu-Mandara,Hurza"
MBUKO_2,MBUKO_2,mbuk1243,Mbuko,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,A,A.5","Afro-Asiatic,Chadic,Biu-Mandara,Hurza"
MBUKUSHU,MBUKUSHU,mbuk1240,Mbukushu,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.333)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,WesternGreaterLuyana,Mashi-Mbukushi"
MBULA_NIGERIA,MBULA_NIGERIA,mbul1260,Mbula-Bwazza,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Jarawan,Nigerian","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,Jarawan,NigerianJarawan,Numan"
MBULA_PAPUA_NEW_GUINEA,MBULA_PAPUA_NEW_GUINEA,mbul1263,Mbula,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,Mangap-Mbula","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage"
MBULE,MBULE,mbul1262,Mbule,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,A,Sanaga(A.623)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Mbam-Bubi,Mbam,NuclearMbam,Bati-Mbure-Yambassa,Mbure-Yambassa"
MBUM,MBUM,mbum1254,Mbum,Atlantic-Congo,NC.MBUMIC,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Adamawa-Ubangi,Adamawa,Mbum-Day,Mbum,Southern","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Cameroun-Ubangian,Mbumic"
MBUMBUU,MBUMBUU,saka1287,Sakata,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Bangi-Ntomba(C.34)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,West-CoastalBantu,Nzadic,Lweric,Dingic,Loange-Atlantic,Kwilu-Ngounie,Kasai-Ngounie,Kwa-KasaiNorth,Sakata-Tiinic"
MBUMI,MBUMI,luya1241,Luyi,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.31)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,EasternGreaterLuyana"
MBUNDA,MBUNDA,mbun1249,Mbunda,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Ciokwe-Luchazi(K.15)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Njila,SouthernNjila,Chokwe-Lunda,Chokwe-Ngangela-Nyemba(K.20),Ngangela-Nyemba,Mbwela-Mbunda"
MBUNDU,MBUNDU,kimb1241,Kimbundu,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,H,Kimbundu(H.21)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Njila,NorthernNjila,Mbundu(H.20)"
MBUNDU_2,MBUNDU_2,kimb1241,Kimbundu,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,H,Kimbundu(H.21)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Njila,NorthernNjila,Mbundu(H.20)"
MBUNGA,MBUNGA,mbun1248,Mbunga,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,P,Matuumbi(P.15)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,Rufiji-Ruvuma,Rufijic"
MBURKU,MBURKU,mbur1239,Mburku,Afro-Asiatic,AA.WEST_CHADIC,"Afro-Asiatic,Chadic,West,B,B.2","Afro-Asiatic,Chadic,WestChadic,WestChadicB,WestChadicB.2,NuclearWestChadicB.2"
MBUUN,MBUUN,mpuo1241,Mbuun,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,B,Tiene-Yanzi(B.84)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,West-CoastalBantu,Nzadic,Lweric,Dingic,Loange-Atlantic,KLCExtended"
MBYA,MBYA,mbya1239,Mbyá Guaraní,Tupian,Tup.MAWETI-GUARANI,"Tupian,Tupi-Guarani,Guarani,Guarani","Tupian,EasternTupian,Maweti-Guarani,Aweti-Guarani,Tupi-Guarani,SouthernTupi-Guarani,Tupi-GuaraniSubgroupI,Tupi-GuaraniSubgroupI.A"
MEADOW_MARI,MEADOW_MARI,east2328,Eastern Mari,Uralic,Ura.MARI,"Uralic,Mari","Uralic,Mari"
MEADOW_MARI_2,MEADOW_MARI_2,east2328,Eastern Mari,Uralic,Ura.MARI,"Uralic,Mari","Uralic,Mari"
MECHA_OROMO,MECHA_OROMO,west2721,West Central Oromo,Afro-Asiatic,AA.LOWLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Oromo","Afro-Asiatic,Cushitic,EastCushitic,LowlandEastCushitic,SouthernLowlandEastCushitic,MainstreamLowlandEastCushitic,Oromoid,NuclearOromo"
MEDEBUR,MEDEBUR,mede1237,Medebur,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Schouten,Kairiru-Manam,Manam","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Schoutenlinkage,Kairiru-Manam,Manamiclinkage"
MEDNYJ_ALEUT,MEDNYJ_ALEUT,medn1235,Mednyj Aleut,Eskimo-Aleut,Oth.CREOLES_AND_PIDGINS,"Mixedlanguage,Russian-Aleut","Eskimo-Aleut,Aleutic"
MEDUMBA,MEDUMBA,medu1238,Medumba,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Mbam-Nkam,Nun","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Mbam-Nkam,SouthernMbam-Nkam,Bamileke,EastBamileke"
MEEN,MEEN,meen1242,Me'en,Surmic,ESu.SOUTH_SURMIC,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),Surmic,South,Southeast,Pastoral,Meen","Surmic,SouthSurmic,SoutheastSurmic,PastoralSurmic"
MEGRA,MEGRA,russ1263,Russian,Indo-European,IE.SLAVIC,"Indo-European,Balto-Slavic,Slavic,East","Indo-European,ClassicalIndo-European,Balto-Slavic,Slavic,EastSlavic"
MEHALAAN,MEHALAAN,bamb1270,Bambam,Austronesian,An.SOUTH_SULAWESI,"Austronesian,Malayo-Polynesian,SouthSulawesi,Northern,PituUlunnaSalu","Austronesian,Malayo-Polynesian,GreaterSouthSulawesi,SouthSulawesi,NorthernSouthSulawesi,PituUlunnaSalu,Matangnga-Aralle-Tabulahan"
MEHEK,MEHEK,mehe1243,Mehek,Sepik,Sep.TAMA_SEPIK,"Sepik,Tama","Sepik,SepikTama,Mehek-Pahi"
MEHINAKU,MEHINAKU,mehi1240,Mehináku,Arawakan,Arw.CENTRAL_ARAWAKAN,"Maipurean,Southern,Central,Waura","Arawakan,Central-EasternMaipuran,CentralMaipuran,XinguanArawak,Waura-Mehinaku-Kustenau,Waura-Mehinaku"
MEHRI,MEHRI,mehr1241,Mehri,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,SouthArabian","Afro-Asiatic,Semitic,WestSemitic,ModernSouthArabian,Hobyot-WesternMSA,WesternMSA"
MEHRI_2,MEHRI_2,mehr1241,Mehri,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,SouthArabian","Afro-Asiatic,Semitic,WestSemitic,ModernSouthArabian,Hobyot-WesternMSA,WesternMSA"
MEIDOB_NUBIAN,MEIDOB_NUBIAN,mido1240,Midob,Nubian,ESu.NUBIAN,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Northern(klanguages),Nubian,Western",Nubian
MEII2_UARIPI,MEII2_UARIPI,tair1256,Tairuma,Eleman,Ele.ELEMAN,"Trans-NewGuinea,Eleman,NuclearEleman,Eastern","Eleman,EasternEleman"
MEIN,MEIN,izon1238,Izon,Ijoid,Ijo.IJOID,"Niger-Congo,Atlantic-Congo,Ijoid,Ijo,WestIjo","Ijoid,Ijo,WesternIjo"
MEITEI,MEITEI,mani1292,Manipuri,Sino-Tibetan,ST.MANIPURI,"Sino-Tibetan,Tibeto-Burman","Sino-Tibetan,Kuki-Chin-Naga"
MEKENS,MEKENS,saki1248,Mekens,Tupian,Tup.TUPARI,"Tupian,Tupari","Tupian,Arikem-Tupari,Tuparic,NuclearTuparic,Corumbiara"
MEKEO,MEKEO,meke1243,Mekeo,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,PapuanTip,Peripheral,CentralPapuan,WestCentralPapuan,Nuclear","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,PeripheralPapuanTiplinkage,CentralPapuanOceanic,WestCentralPapuanlinkage,NuclearWestCentralPapuanlinkage"
MEKMEK,MEKMEK,mekm1240,Mekmek,Yuat,Yua.YUAT,Yuat,Yuat
MEKWEI_KENDATE,MEKWEI_KENDATE,mekw1241,Mekwei,Nimboranic,Nim.NIMBORAN,Nimboran,"Nimboranic,OuterNimboranic"
MEKWEI_MARIBU,MEKWEI_MARIBU,mekw1241,Mekwei,Nimboranic,Nim.NIMBORAN,Nimboran,"Nimboranic,OuterNimboranic"
MEKWEI_WABRON,MEKWEI_WABRON,mekw1241,Mekwei,Nimboranic,Nim.NIMBORAN,Nimboran,"Nimboranic,OuterNimboranic"
MELAYU,MELAYU,stan1306,Standard Malay,Austronesian,An.MALAYO-SUMBAWAN,"Austronesian,Malayo-Polynesian,Malayo-Chamic,Malayic,Malay","Austronesian,Malayo-Polynesian,Malayo-Chamic,Malayic,NuclearMalayic,StandardMalay-Indonesian"
MELE,MELE,mele1250,Mele-Fila,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,CentralPacific,EastFijian-Polynesian,Polynesian,Nuclear,Samoic-Outlier,Futunic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,CentralPacificlinkage,TokalauFijian,Polynesian,NuclearPolynesian,Vanuatu-LoyaltyOutliers,Mele-Futuna"
MELEKU_JAIKA,MELEKU_JAIKA,male1297,Maléku Jaíka,Chibchan,Chi.MALEKU_JAIKA,"Chibchan,ChibchanB,Votic","Chibchan,CoreChibchan,VoticChibchan"
MELE_2,MELE_2,gamo1243,Gamo,Ta-Ne-Omotic,AA.TA-NE-OMOTIC,"Afro-Asiatic,Omotic,North,Gonga-Gimojan,Gimojan,Ometo-Gimira,Ometo,Central","Ta-Ne-Omotic,Ometo,North-WestOmeto,CentralOmeto,Dawro-Gofa-Gamo"
MELO,MELO,melo1242,Melo,Ta-Ne-Omotic,AA.TA-NE-OMOTIC,"Afro-Asiatic,Omotic,North,Gonga-Gimojan,Gimojan,Ometo-Gimira,Ometo,Central","Ta-Ne-Omotic,Ometo,North-WestOmeto,CentralOmeto"
MELOKWO,MELOKWO,molo1266,Moloko,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,A,A.5","Afro-Asiatic,Chadic,Biu-Mandara,NorthBiu-Mandara,Margi-Mandara-Mofu,Mofuic,Tokombere"
MELOKWO_2,MELOKWO_2,molo1266,Moloko,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,A,A.5","Afro-Asiatic,Chadic,Biu-Mandara,NorthBiu-Mandara,Margi-Mandara-Mofu,Mofuic,Tokombere"
MELO_2,MELO_2,melo1242,Melo,Ta-Ne-Omotic,AA.TA-NE-OMOTIC,"Afro-Asiatic,Omotic,North,Gonga-Gimojan,Gimojan,Ometo-Gimira,Ometo,Central","Ta-Ne-Omotic,Ometo,North-WestOmeto,CentralOmeto"
MELO_3,MELO_3,melo1242,Melo,Ta-Ne-Omotic,AA.TA-NE-OMOTIC,"Afro-Asiatic,Omotic,North,Gonga-Gimojan,Gimojan,Ometo-Gimira,Ometo,Central","Ta-Ne-Omotic,Ometo,North-WestOmeto,CentralOmeto"
MELPA,MELPA,melp1238,Melpa,Nuclear Trans New Guinea,TNG.CHIMBU-WAHGI,"Trans-NewGuinea,Chimbu-Wahgi,Hagen,Melpa","NuclearTransNewGuinea,Chimbu-Wahgi,Hagen,Melpa-Tembagla"
MENA,MENA,ikob1240,Ikobi,Turama-Kikori,TNG.TURAMA-KIKORIAN,"Trans-NewGuinea,Turama-Kikorian,Kaser","Turama-Kikori,Turama-Omatian"
MENBA_XIZANG_CUONA,MENBA_XIZANG_CUONA,tawa1289,Tawang Monpa,Bookkeeping,ST.BODIC,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Bodish,EastBodish","Sino-Tibetan,Bodic,Bodish,Dakpa-Dzala"
MENDANKWE_NKWEN,MENDANKWE_NKWEN,mend1261,Mendankwe-Nkwen,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Mbam-Nkam,Ngemba","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Mbam-Nkam,SouthernMbam-Nkam,Ngembaic,Mankonic"
MENDE,MENDE,mend1266,Mende (Sierra Leone),Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Southwestern,Mende-Loma,Mende-Bandi,Mende-Loko","Mande,WesternMande,Manding-Kpelle,SouthwestMande,Mende-Loma,Mende-Bandi,Mende-Loko"
MENDE_2,MENDE_2,mend1266,Mende (Sierra Leone),Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Southwestern,Mende-Loma,Mende-Bandi,Mende-Loko","Mande,WesternMande,Manding-Kpelle,SouthwestMande,Mende-Loma,Mende-Bandi,Mende-Loko"
MENDE_PNG,MENDE_PNG,mend1268,Mende (Papua New Guinea),Sepik,Sep.NUKUMA,"Sepik,Nukuma","Sepik,Nukuma,Kwanga-Mende"
MENDHAR_GUJARI,MENDHAR_GUJARI,guja1253,Gujari,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Apabhramsic,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri"
MENDRIK,MENDRIK,minr1238,Minriq,Austroasiatic,AuA.ASLIAN,"Austro-Asiatic,Mon-Khmer,Aslian,NorthAslian,Eastern","Austroasiatic,Aslian,Central-NorthernAslian,NorthAslian,Maniq-Menraq-Batek,Menraq-Batek"
MENGAKA,MENGAKA,meng1264,Mengaka,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Mbam-Nkam,Bamileke","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Mbam-Nkam,SouthernMbam-Nkam,Bamileke,WestBamileke"
MENGEN,MENGEN,meng1267,Mengen,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,Mengen","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage,Mengenic,Mamusa-Mengen"
MENGGALA_TULANG_BAWANG_LAMPUNG_NYO,MENGGALA_TULANG_BAWANG_LAMPUNG_NYO,lamp1242,Lampung Nyo,Austronesian,An.LAMPUNGIC,"Austronesian,Malayo-Polynesian,Lampung","Austronesian,Malayo-Polynesian,Lampungic"
MENGGONG_WA,MENGGONG_WA,para1301,South Wa,Austroasiatic,AuA.PALAUNGIC,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Palaungic,EasternPalaungic,Waic,Wa","Austroasiatic,Khasi-Palaung,Palaungic,EastPalaungic,Waic,Wa-Lawa,NuclearWaic"
MENGISA,MENGISA,meng1263,Mengisa,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,A,Ewondo-Fang(A.71)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,BantuA-B10-B20-B30,Basaa-Yaunde(A40-70),Yaunde-Fang(A.70),Eton-Mengisa"
MENGLIAN_TAI,MENGLIAN_TAI,tain1252,Tai Nüa,Tai-Kadai,TK.KAM-TAI,"Kra-Dai,Kam-Tai,Tai,Southwestern","Tai-Kadai,Kam-Tai,Daic-Beic,Daic,Central-SouthwesternTai,Wenma-SouthwesternTai,Sapa-SouthwesternTai,SouthwesternTai,SouthwesternTaiP,Shanic,Sukaphic,NorthernShanic"
MENKA,MENKA,menk1238,Menka,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Momo","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,SouthwestGrassfields,Menka-Atong"
MENOMINEE,MENOMINEE,meno1252,Menominee,Algic,Alg.ALGONQUIAN,"Algic,Algonquian","Algic,Algonquian-Blackfoot,Algonquian"
MENTAWAI,MENTAWAI,ment1249,Mentawai,Austronesian,An.NORTHWEST_SUMATRA-BARRIER_ISLANDS,"Austronesian,Malayo-Polynesian,NorthwestSumatra-BarrierIslands","Austronesian,Malayo-Polynesian,Sumatran"
MENYA,MENYA,meny1245,Menya,Angan,TNG.NUCLEAR_ANGAN,"Trans-NewGuinea,Angan,NuclearAngan","Angan,NuclearAngan,Kapau-Menya"
MENYA_2,MENYA_2,meny1245,Menya,Angan,TNG.NUCLEAR_ANGAN,"Trans-NewGuinea,Angan,NuclearAngan","Angan,NuclearAngan,Kapau-Menya"
MEOSWAR,MEOSWAR,meos1237,Meoswar,Austronesian,An.SOUTH_HALMAHERA-WEST_NEW_GUINEA,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,WestNewGuinea,CenderawasihBay,Biakic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,SouthHalmahera-WestNewGuinea,CenderawasihBay,Biakic"
MEPHAA_ACATEPEC,MEPHAA_ACATEPEC,acat1239,Acatepec Me'phaa,Otomanguean,OM.SUBTIABA-TLAPANEC,"Otomanguean,WesternOtomanguean,Tlapanec-Manguean,Tlapanec-Subtiaba,Tlapanec","Otomanguean,WesternOtomanguean,Subtiaba-Tlapanec,Mephaa,North-CentralMephaa,West-CentralMephaa"
MER,MER,merr1239,Mer,Mairasic,Mai.MAIRASIC,Mairasi,Mairasic
MERAMERA,MERAMERA,mera1242,Meramera,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,Willaumez","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,Willaumezlinkage,Nakanai-Meramera"
MEREY,MEREY,mere1246,Merey,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,A,A.5","Afro-Asiatic,Chadic,Biu-Mandara,NorthBiu-Mandara,Margi-Mandara-Mofu,Mofuic,Meri,Dugwor-Merey"
MERIAM,MERIAM,meri1244,Meriam,Eastern Trans-Fly,ETF.EasternTrans-Fly,EasternTrans-Fly,EasternTrans-Fly
MERLAV,MERLAV,merl1237,Merlav,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,EastVanuatu","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,Torres-Bankslinkage"
MERLAV_MERIG,MERLAV_MERIG,merl1237,Merlav,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,EastVanuatu","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,Torres-Bankslinkage"
MERU,MERU,meru1245,Meru,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,E,Kikuyu-Kamba(E.53)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,CentralKenyaBantu,EasternKirinyaga,NorthernKirinyaga,Nithi-Meru"
MERU_2,MERU_2,meru1245,Meru,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,E,Kikuyu-Kamba(E.53)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,CentralKenyaBantu,EasternKirinyaga,NorthernKirinyaga,Nithi-Meru"
MERU_3,MERU_3,meru1245,Meru,Atlantic-Congo,NC.BANTU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,E,Kikuyu-Kamba(E.53)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,CentralKenyaBantu,EasternKirinyaga,NorthernKirinyaga,Nithi-Meru"
MERWARI,MERWARI,merw1238,Merwari,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Marwari","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Apabhramsic,Gujarati-Rajasthani,Rajasthani"
MESAKA,MESAKA,mesa1245,Ugare,Atlantic-Congo,NC.TIVOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Tivoid","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,Tivoid"
MESENGO,MESENGO,maja1242,Majang,Surmic,ESu.MAJANG,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),Surmic,North,Majang",Surmic
MESME,MESME,mesm1239,Mesme,Afro-Asiatic,AA.MASA,"Afro-Asiatic,Chadic,Masa","Afro-Asiatic,Chadic,Masa,SouthMasa"
MESMES,MESMES,mesm1243,Mesmes,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,Ethiopian,South,Outer,tt-Group","Afro-Asiatic,Semitic,WestSemitic,Ethiosemitic,SouthEthiopic,OuterSouthEthiopic,TT-Group,PeripheralWesternGurage"
