glottolog_name,Glottocode,asjp_id,tip_name
Numana,numa1252,NUNKU,NC.PLATOID.NUNKU
Mada (Nigeria),mada1282,MADA,NC.PLATOID.MADA
Mada (Nigeria),mada1282,NDEYWAN,NC.PLATOID.NDEYWAN
Mada (Nigeria),mada1282,NCEKPE,NC.PLATOID.NCEKPE
Mada (Nigeria),mada1282,KEJA,NC.PLATOID.KEJA
Mada (Nigeria),mada1282,GBUGYAR,NC.PLATOID.GBUGYAR
Mada (Nigeria),mada1282,RIJA,NC.PLATOID.RIJA
Mada (Nigeria),mada1282,NJIGBAN,NC.PLATOID.NJIGBAN
Mada (Nigeria),mada1282,RINZE,NC.PLATOID.RINZE
Mada (Nigeria),mada1282,NCO,NC.PLATOID.NCO
Dong,dong1293,DONG,NC.BANTOID.DONG
Sama Mum,samb1311,SAMBA_DAGA,NC.BANTOID.SAMBA_DAGA
Tikar,tika1246,TIKAR_AKUEN,NC.BANTOID.TIKAR_AKUEN
Tikar,tika1246,TWUMWU,NC.BANTOID.TWUMWU
Nizaa,suga1248,NIZAA,NC.BANTOID.NIZAA
Kwanja,kwan1276,KONJA_NDUNG,NC.BANTOID.KONJA_NDUNG
Kwanja,kwan1276,KONJA_SUNDANI,NC.BANTOID.KONJA_SUNDANI
Western Mambila,nige1255,MAMBILA,NC.BANTOID.MAMBILA
Donga Mambila,came1252,MAMBILA_ATTA,NC.BANTOID.MAMBILA_ATTA
Somyev,somy1238,SOMYEV,NC.BANTOID.SOMYEV
Wawa,wawa1246,WAWA,NC.BANTOID.WAWA
Vute,vute1244,VUTE_MBANJO,NC.BANTOID.VUTE_MBANJO
Vute,vute1244,VUTE_YOKO,NC.BANTOID.VUTE_YOKO
Bekwarra,bekw1241,BEKWARRA,NC.CROSS_RIVER.BEKWARRA
Bokyi,boky1238,BOKI,NC.CROSS_RIVER.BOKI
Buru-Angwe,buru1299,BURU,NC.BANTOID.BURU
Bitare,bita1251,NJWANDE,NC.BANTOID.NJWANDE
Batu,batu1255,BATU_ANWE,NC.BANTOID.BATU_ANWE
Batu,batu1255,AFI_AMANDA,NC.BANTOID.AFI_AMANDA
Batu,batu1255,KAMINO,NC.BANTOID.KAMINO
Esimbi,esim1238,ESIMBI,NC.BANTOID.ESIMBI
Ipulo-Olulu,ipul1238,IPULO,NC.BANTOID.IPULO
Tiv,tivv1240,TIV_1,NC.BANTOID.TIV_1
Tiv,tivv1240,TIV_2,NC.BANTOID.TIV_2
Mbe,mbee1249,MBE,NC.BANTOID.MBE
Ndoe,ndoe1238,BALEP,NC.BANTOID.BALEP
Ndoe,ndoe1238,EKPARABONG,NC.BANTOID.EKPARABONG
Ekajuk,ekaj1238,EKAJUK,NC.BANTOID.EKAJUK
Nnam,nnam1238,NNAM,NC.BANTOID.NNAM
Efutop,efut1242,EFUTOP,NC.BANTOID.EFUTOP
Nde-Nsele-Nta,nden1250,NSELLE,NC.BANTOID.NSELLE
Nde-Nsele-Nta,nden1250,NTA,NC.BANTOID.NTA
Nde-Nsele-Nta,nden1250,NDE,NC.BANTOID.NDE
Nkem-Nkum,nkem1242,NKIM,NC.BANTOID.NKIM
Nkem-Nkum,nkem1242,NKUMM,NC.BANTOID.NKUMM
Ejagham,ejag1239,EJAGHAM,NC.BANTOID.EJAGHAM
Ejagham,ejag1239,BENDEGHE,NC.BANTOID.BENDEGHE
Ejagham,ejag1239,EKOI,NC.BANTOID.EKOI
Ejagham,ejag1239,KEAKA,NC.BANTOID.KEAKA
Ejagham,ejag1239,OBANG,NC.BANTOID.OBANG
Kenyang,keny1279,KENYANG_KITWII,NC.BANTOID.KENYANG_KITWII
Kenyang,keny1279,BAS_KENYANG,NC.BANTOID.BAS_KENYANG
Kenyang,keny1279,CENTRAL_KENYANG,NC.BANTOID.CENTRAL_KENYANG
Kenyang,keny1279,HAUT_KENYANG,NC.BANTOID.HAUT_KENYANG
Kendem,kend1252,KENDEM,NC.BANTOID.KENDEM
Denya,deny1238,DENYA_TAKAMANDA,NC.BANTOID.DENYA_TAKAMANDA
Denya,deny1238,DENYA_BITIEKU,NC.BANTOID.DENYA_BITIEKU
Denya,deny1238,DENYA_BAJWO,NC.BANTOID.DENYA_BAJWO
Denya,deny1238,DENYA_BASHO,NC.BANTOID.DENYA_BASHO
Ajumbu,mbuu1238,MBU,NC.BANTOID.MBU
Mungbam,abar1238,MISSONG,NC.BANTOID.MISSONG
Mungbam,abar1238,ABAR,NC.BANTOID.ABAR
Fang (Cameroon),fang1248,FANG,NC.BANTOID.FANG
Koshin,kosh1246,KOSHIN,NC.BANTOID.KOSHIN
Mundabli-Mufu,mund1328,MUNDABLI,NC.BANTOID.MUNDABLI
Mundabli-Mufu,mund1328,BU,NC.BANTOID.BU
Kemezung,keme1240,KEMEZUNG,NC.BANTOID.KEMEZUNG
Mashi (Nigeria),mash1269,MASHI_NIGERIA,NC.BANTOID.MASHI_NIGERIA
Naki,naki1238,NAKI,NC.BANTOID.NAKI
Nsari,nsar1238,NSARI,NC.BANTOID.NSARI
Noone,noon1243,NONI,NC.BANTOID.NONI
,,CUNG,NC.BANTOID.CUNG
Ncane-Mungong,ncan1245,MUNGONG,NC.BANTOID.MUNGONG
Ncane-Mungong,ncan1245,NCANE,NC.BANTOID.NCANE
Menchum,befa1241,MODELE,NC.BANTOID.MODELE
Ambele,ambe1247,AMBELE,NC.BANTOID.AMBELE
Ambele,ambe1247,AMBELE_2,NC.BANTOID.AMBELE_2
Manta,mant1267,AMASI,NC.BANTOID.AMASI
Ndemli,ndem1249,NDEMLI,NC.BANTOID.NDEMLI
Lamnso',lamn1239,LAMNSOQ,NC.BANTOID.LAMNSOQ
Wushi,wush1238,WUSHI,NC.BANTOID.WUSHI
Vengo,veng1238,BABUNGO,NC.BANTOID.BABUNGO
Kenswei Nsei,kens1251,KENSWEINSEI,NC.BANTOID.KENSWEINSEI
Aghem,aghe1239,AGHEM_ISU,NC.BANTOID.AGHEM_ISU
Aghem,aghe1239,AGHEM_WEH,NC.BANTOID.AGHEM_WEH
Laimbue,laim1240,BU_CAMEROON,NC.BANTOID.BU_CAMEROON
Aghem,aghe1239,AGHEM_WUM,NC.BANTOID.AGHEM_WUM
Mmen,mmen1238,MMEN,NC.BANTOID.MMEN
,,BUM_A_CAMEROON,NC.BANTOID.BUM_A_CAMEROON
Kom (Cameroon),komc1235,KOM,NC.BANTOID.KOM
Kom (Cameroon),komc1235,KOM_MBIZINAKU,NC.BANTOID.KOM_MBIZINAKU
Babanki,baba1266,BABANKI,NC.BANTOID.BABANKI
Oku,okuu1243,KUO,NC.BANTOID.KUO
Mundani,mund1327,MUNDANI,NC.BANTOID.MUNDANI
Ngombale,ngom1271,NGOMBALE,NC.BANTOID.NGOMBALE
Ngomba,ngom1272,NGOMBA,NC.BANTOID.NGOMBA
Yemba,yemb1246,YEMBA_2,NC.BANTOID.YEMBA_2
Yemba,yemb1246,YEMBA_1,NC.BANTOID.YEMBA_1
Yemba,yemb1246,BAMILEKE,NC.BANTOID.BAMILEKE
Medumba,medu1238,MEDUMBA,NC.BANTOID.MEDUMBA
Fe'fe',fefe1239,FEFE_1,NC.BANTOID.FEFE_1
Fe'fe',fefe1239,FEFE_2,NC.BANTOID.FEFE_2
Nda'nda',ndan1241,NDANDA_SUD,NC.BANTOID.NDANDA_SUD
Ghomálá',ghom1247,GHOMALA_1,NC.BANTOID.GHOMALA_1
Ghomálá',ghom1247,GHOMALA_2,NC.BANTOID.GHOMALA_2
Bambili-Bambui,bamb1266,BAMBILI,NC.BANTOID.BAMBILI
Bafut,bafu1246,BAFUT,NC.BANTOID.BAFUT
Pinyin,piny1238,PINYIN,NC.BANTOID.PINYIN
Awing,awin1248,AWING,NC.BANTOID.AWING
Ngemba,ngem1255,MANKON,NC.BANTOID.MANKON
Baba,baba1264,BABA,NC.BANTOID.BABA
Mungaka,mung1266,MUNGAKA,NC.BANTOID.MUNGAKA
Bamenyam,bame1260,BAMENYAM,NC.BANTOID.BAMENYAM
Bamun,bamu1253,SHUPAMEM,NC.BANTOID.SHUPAMEM
Yamba,yamb1251,YAMBA,NC.BANTOID.YAMBA
Dzodinka,dzod1238,DZODINKA,NC.BANTOID.DZODINKA
Limbum,limb1268,LIMBUM,NC.BANTOID.LIMBUM
Ndaktup,ndak1242,NDE_BUKWOK,NC.BANTOID.NDE_BUKWOK
Ndaktup,ndak1242,NDE_YULANA,NC.BANTOID.NDE_YULANA
Ndaktup,ndak1242,DE_WUNGTSE,NC.BANTOID.DE_WUNGTSE
Southern Mfumte,mfum1238,MFUMTE,NC.BANTOID.MFUMTE
Labir,labi1245,LABIR,NC.BANTOID.LABIR
Bankal,bank1257,BANKALA,NC.BANTOID.BANKALA
Bada (Nigeria),bada1258,BADA,NC.BANTOID.BADA
Duguri,dugu1249,DUGURI,NC.BANTOID.DUGURI
Kulung (Nigeria),kulu1255,KULUNG_NIGERIA,NC.BANTOID.KULUNG_NIGERIA
Bile,bile1244,BILE,NC.BANTOID.BILE
Mbula-Bwazza,mbul1260,MBULA_NIGERIA,NC.BANTOID.MBULA_NIGERIA
Mbula-Bwazza,mbul1260,ZAAMBO,NC.BANTOID.ZAAMBO
Tuki,tuki1240,A61_NGORO_ASOM,NC.BANTOID.A61_NGORO_ASOM
Tuki,tuki1240,TUKI,NC.BANTOID.TUKI
Tuki,tuki1240,TUKI_2,NC.BANTOID.TUKI_2
Yambeta,yamb1252,YAMBETA,NC.BANTOID.YAMBETA
Tuotomb,tuot1238,BONEK,NC.BANTOID.BONEK
Tunen,tune1261,ALINGA,NC.BANTOID.ALINGA
Tunen,tune1261,TUNEN,NC.BANTOID.TUNEN
Nomaande,noma1260,MANDI_CAMEROON,NC.BANTOID.MANDI_CAMEROON
Nyokon,nyok1243,NYOKON,NC.BANTOID.NYOKON
Nugunu (Cameroon),nugu1242,A60_GUNU,NC.BANTOID.A60_GUNU
Nugunu (Cameroon),nugu1242,NUGUNU,NC.BANTOID.NUGUNU
Mbule,mbul1262,MBULE,NC.BANTOID.MBULE
Nubaca,nuba1241,NUBACA,NC.BANTOID.NUBACA
Nuasue,yang1293,KALONG,NC.BANTOID.KALONG
Nuasue,yang1293,A62_KALONGE,NC.BANTOID.A62_KALONGE
Elip,elip1238,LIBIE,NC.BANTOID.LIBIE
Mmaala,mmaa1238,A60_MMAALA,NC.BANTOID.A60_MMAALA
Mmaala,mmaa1238,MMALA,NC.BANTOID.MMALA
Bube,bube1242,BUBE,NC.BANTOID.BUBE
Myene,myen1241,MYENE,NC.BANTOID.MYENE
Myene,myen1241,MPONGWE,NC.BANTOID.MPONGWE
Myene,myen1241,B11c_GALWA_2,NC.BANTOID.B11c_GALWA_2
Myene,myen1241,B11c_GALWA_1,NC.BANTOID.B11c_GALWA_1
Pinji,pinj1243,PINZI,NC.BANTOID.PINZI
Pinji,pinj1243,XEPINZIPINZI,NC.BANTOID.XEPINZIPINZI
Kande,kand1300,OKANDE,NC.BANTOID.OKANDE
Simba,simb1254,XEHIMBA,NC.BANTOID.XEHIMBA
Bubi,bubi1250,POVE,NC.BANTOID.POVE
Tsogo,tsog1243,TSOGO,NC.BANTOID.TSOGO
Tsogo,tsog1243,XETSOXO,NC.BANTOID.XETSOXO
Bubi,bubi1250,XEBIA,NC.BANTOID.XEBIA
Bubi,bubi1250,XEBOBE,NC.BANTOID.XEBOBE
Batanga,bata1285,BATANGA,NC.BANTOID.BATANGA
Duala,dual1243,DUALA,NC.BANTOID.DUALA
Mokpwe,mokp1239,BAKUERI,NC.BANTOID.BAKUERI
Oroko,orok1266,OROKO,NC.BANTOID.OROKO
Oroko,orok1266,BATANGA_BALUNDU,NC.BANTOID.BATANGA_BALUNDU
Oroko,orok1266,KUNDU,NC.BANTOID.KUNDU
Mbangwe,mban1268,MBANGWE,NC.BANTOID.MBANGWE
Ngom,ngom1270,NGOM_KELE,NC.BANTOID.NGOM_KELE
Sake,sake1247,SAKE_1,NC.BANTOID.SAKE_1
Sake,sake1247,SAKE_2,NC.BANTOID.SAKE_2
Ndasa,ndas1238,NDASA_2,NC.BANTOID.NDASA_2
Ndasa,ndas1238,NDASA_1,NC.BANTOID.NDASA_1
Wumbvu,wumb1242,WUMBVU,NC.BANTOID.WUMBVU
Wumbvu,wumb1242,WUMBVU_2,NC.BANTOID.WUMBVU_2
Mahongwe,maho1248,MAHONGWE,NC.BANTOID.MAHONGWE
Mahongwe,maho1248,MAHONGWE_SAMA,NC.BANTOID.MAHONGWE_SAMA
Kota (Gabon),kota1274,KOTA,NC.BANTOID.KOTA
Kota (Gabon),kota1274,B25_KOTA_2,NC.BANTOID.B25_KOTA_2
Kota (Gabon),kota1274,KOTA_MANDUNGWE,NC.BANTOID.KOTA_MANDUNGWE
Kota (Gabon),kota1274,KOTA_MEKAMBO,NC.BANTOID.KOTA_MEKAMBO
Seki,seki1238,SEKIYANI,NC.BANTOID.SEKIYANI
Kwasio,kwas1243,BUJEBA,NC.BANTOID.BUJEBA
,,POL,NC.BANTOID.POL
Kako,kako1242,KAKO_BATOURI,NC.BANTOID.KAKO_BATOURI
Kako,kako1242,KAKO_2,NC.BANTOID.KAKO_2
Kako,kako1242,KAKO,NC.BANTOID.KAKO
Pol,pomo1271,KWESO_NGULO,NC.BANTOID.KWESO_NGULO
Pol,pomo1271,POMO,NC.BANTOID.POMO
Pol,pomo1271,KWESO,NC.BANTOID.KWESO
Kol (Cameroon),kolc1235,KOL,NC.BANTOID.KOL
Koonzime,koon1245,KOONZIME,NC.BANTOID.KOONZIME
Koonzime,koon1245,KOOZIME,NC.BANTOID.KOOZIME
Bomwali,bomw1238,BOMWALI,NC.BANTOID.BOMWALI
Bomwali,bomw1238,BOMWALI_2,NC.BANTOID.BOMWALI_2
Mpiemo,mpie1238,MPYEMO_1,NC.BANTOID.MPYEMO_1
Mpiemo,mpie1238,MPYEMO_2,NC.BANTOID.MPYEMO_2
Bekwil,bekw1242,KWEL,NC.BANTOID.KWEL
Bekwil,bekw1242,BEKWIL,NC.BANTOID.BEKWIL
Bekwil,bekw1242,KWELE_HAKOKU,NC.BANTOID.KWELE_HAKOKU
Bankon,bank1256,BANKON,NC.BANTOID.BANKON
Bakoko,bako1249,BAKOKO,NC.BANTOID.BAKOKO
Basa (Cameroon),basa1284,BASAA,NC.BANTOID.BASAA
Bum,bumm1238,BUM_B_CAMEROON,NC.BANTOID.BUM_B_CAMEROON
Fang (Equatorial Guinea),fang1246,FANG_GABON,NC.BANTOID.FANG_GABON
Bulu (Cameroon),bulu1251,BULU,NC.BANTOID.BULU
Eton-Mengisa,eton1253,ETON_CAMEROON,NC.BANTOID.ETON_CAMEROON
Fang (Equatorial Guinea),fang1246,FANG_MEKE,NC.BANTOID.FANG_MEKE
Fang (Equatorial Guinea),fang1246,FANG_SOUANKE,NC.BANTOID.FANG_SOUANKE
Fang (Equatorial Guinea),fang1246,FANG_NTUMU,NC.BANTOID.FANG_NTUMU
Eton-Mengisa,eton1253,ETON,NC.BANTOID.ETON
Ewondo,ewon1239,A72a_EWONDO,NC.BANTOID.A72a_EWONDO
Ewondo,ewon1239,EWONDO_2,NC.BANTOID.EWONDO_2
Ewondo,ewon1239,EWONDO,NC.BANTOID.EWONDO
Ewondo,ewon1239,EWONDO_4,NC.BANTOID.EWONDO_4
Ewondo,ewon1239,EWONDO_3,NC.BANTOID.EWONDO_3
Tibea,tibe1274,A54_BAFIA_NJANTI,NC.BANTOID.A54_BAFIA_NJANTI
Tibea,tibe1274,TIBEA,NC.BANTOID.TIBEA
Lefa,lefa1242,A51_BAFIA_TUMI_TINGON,NC.BANTOID.A51_BAFIA_TUMI_TINGON
Lefa,lefa1242,LEFA,NC.BANTOID.LEFA
Bafia,bafi1243,A53_BAFIA_RIKPA,NC.BANTOID.A53_BAFIA_RIKPA
Bafia,bafi1243,BAFIA,NC.BANTOID.BAFIA
Bafia,bafi1243,BAFIA_ROPE,NC.BANTOID.BAFIA_ROPE
Lefa,lefa1242,A51_BAFIA_MAJA,NC.BANTOID.A51_BAFIA_MAJA
Lefa,lefa1242,A51_BAFIA_ZAKAAN,NC.BANTOID.A51_BAFIA_ZAKAAN
Nkongho,nkon1247,NKONGHO,NC.BANTOID.NKONGHO
Bafaw-Balong,bafa1247,BAFAW,NC.BANTOID.BAFAW
Mbo (Cameroon),mboc1235,NLE_MBO,NC.BANTOID.NLE_MBO
Mbo (Cameroon),mboc1235,NLA_MBO,NC.BANTOID.NLA_MBO
Mbo (Cameroon),mboc1235,EHO_MBO,NC.BANTOID.EHO_MBO
Bassossi,bass1260,MIENGE,NC.BANTOID.MIENGE
Akoose,akoo1248,ELUNG,NC.BANTOID.ELUNG
Akoose,akoo1248,BAKOSSI,NC.BANTOID.BAKOSSI
Akoose,akoo1248,NNINONG,NC.BANTOID.NNINONG
Bakaka,baka1273,MANEHAS,NC.BANTOID.MANEHAS
Bakaka,baka1273,BABONG,NC.BANTOID.BABONG
Bakaka,baka1273,BALONDO,NC.BANTOID.BALONDO
Bakaka,baka1273,BANEKA,NC.BANTOID.BANEKA
Bakaka,baka1273,BAKAKA,NC.BANTOID.BAKAKA
Nyali,nyal1250,NYALI,NC.BANTOID.NYALI
Nyali,nyal1250,NYALI_2,NC.BANTOID.NYALI_2
Lengola,leng1258,LENGOLA_2,NC.BANTOID.LENGOLA_2
Lengola,leng1258,LENGOLA,NC.BANTOID.LENGOLA
Bodo (Central African Republic),bodo1272,BODO,NC.BANTOID.BODO
Bodo (Central African Republic),bodo1272,C301_BODO_1,NC.BANTOID.C301_BODO_1
Komo (Democratic Republic of Congo),komo1260,KOMO,NC.BANTOID.KOMO
Komo (Democratic Republic of Congo),komo1260,KOMO_2,NC.BANTOID.KOMO_2
Bera,bera1259,BIRA,NC.BANTOID.BIRA
Bera,bera1259,BIRA_MIALA_BUNIA,NC.BANTOID.BIRA_MIALA_BUNIA
Bera,bera1259,BIRA_SEDZABO,NC.BANTOID.BIRA_SEDZABO
Liko,lika1243,LILIKO,NC.BANTOID.LILIKO
Ngelima,ngel1238,NGELIMA,NC.BANTOID.NGELIMA
Ngelima,ngel1238,C45_LEBEO,NC.BANTOID.C45_LEBEO
Ngelima,ngel1238,NGELEMA_1,NC.BANTOID.NGELEMA_1
Ngelima,ngel1238,NGELEMA_2,NC.BANTOID.NGELEMA_2
Bwa,bwaa1238,BOA_BUTA,NC.BANTOID.BOA_BUTA
Bwa,bwaa1238,BOA_BABANDA,NC.BANTOID.BOA_BABANDA
Bwa,bwaa1238,BOA_ABAMAKE,NC.BANTOID.BOA_ABAMAKE
Bwa,bwaa1238,BENGE_BATI,NC.BANTOID.BENGE_BATI
Pagibete,pagi1243,PAGIBETE,NC.BANTOID.PAGIBETE
Zimba,zimb1251,ZIMBA,NC.BANTOID.ZIMBA
Enya-Kisangani,enya1247,D14_ENYA,NC.BANTOID.D14_ENYA
Enya-Kisangani,enya1247,ENYA,NC.BANTOID.ENYA
Zimba,zimb1251,KWANGE,NC.BANTOID.KWANGE
Enya-Kisangani,enya1247,ENYA_KIBOMBO,NC.BANTOID.ENYA_KIBOMBO
Enya-Kisangani,enya1247,ENYA_MANDA,NC.BANTOID.ENYA_MANDA
Nyanga,nyan1304,NYANGA,NC.BANTOID.NYANGA
Mituku,mitu1240,MITUKU,NC.BANTOID.MITUKU
Lega-Mwenga,lega1250,LEGA_MWENGA,NC.BANTOID.LEGA_MWENGA
Lega-Shabunda,lega1249,LEGA_SHABUNDA,NC.BANTOID.LEGA_SHABUNDA
Lega-Shabunda,lega1249,LEGA,NC.BANTOID.LEGA
Lega-Shabunda,lega1249,LEGA_SHABUNDA_2,NC.BANTOID.LEGA_SHABUNDA_2
Songoora,song1300,GENGELE,NC.BANTOID.GENGELE
Songoora,song1300,SONGOLA_KASENGA,NC.BANTOID.SONGOLA_KASENGA
Songoora,song1300,SONGOLA_ULINDI,NC.BANTOID.SONGOLA_ULINDI
Buyu,buyu1239,D55_BUYU,NC.BANTOID.D55_BUYU
Holoholo,holo1240,D28_HOLOHOLO,NC.BANTOID.D28_HOLOHOLO
Holoholo,holo1240,HOLOHOLO,NC.BANTOID.HOLOHOLO
Holoholo,holo1240,TUMBWE,NC.BANTOID.TUMBWE
Holoholo,holo1240,LUMBWE,NC.BANTOID.LUMBWE
Nyanja,nyan1308,NGONI_MALAWI,NC.BANTOID.NGONI_MALAWI
Nyanja,nyan1308,CEWA,NC.BANTOID.CEWA
Nyanja,nyan1308,NYANJA_2,NC.BANTOID.NYANJA_2
Nyanja,nyan1308,NYANJA_NYASA,NC.BANTOID.NYANJA_NYASA
Nyanja,nyan1308,NYANJA,NC.BANTOID.NYANJA
Chikunda,kund1255,KUNDA,NC.BANTOID.KUNDA
Nyungwe,nyun1248,NYUNGWE,NC.BANTOID.NYUNGWE
Sena,nucl1396,SENA,NC.BANTOID.SENA
Sena,nucl1396,SENA_2,NC.BANTOID.SENA_2
Kalanga,kala1384,KALANGA,NC.BANTOID.KALANGA
Kalanga,kala1384,KALANGA_2,NC.BANTOID.KALANGA_2
Ndau,ndau1241,SHONA_NDAU,NC.BANTOID.SHONA_NDAU
Manyika,many1258,SHONA_MANYIKA,NC.BANTOID.SHONA_MANYIKA
Shona,shon1251,SHONA_2,NC.BANTOID.SHONA_2
Shona,shon1251,SHONA,NC.BANTOID.SHONA
Shona,shon1251,KOREKORE,NC.BANTOID.KOREKORE
Shona,shon1251,SHONA_KARANGA,NC.BANTOID.SHONA_KARANGA
Gitonga,gito1238,TONGA_AFRICA,NC.BANTOID.TONGA_AFRICA
Venda,vend1245,VENDA_2,NC.BANTOID.VENDA_2
Venda,vend1245,VENDA,NC.BANTOID.VENDA
Tswana,tswa1253,TSWANA_2,NC.BANTOID.TSWANA_2
Kgalagadi,kgal1244,QHALAXARZI,NC.BANTOID.QHALAXARZI
Tswana,tswa1253,TSWANA,NC.BANTOID.TSWANA
Pedi,pedi1238,NORTHERN_SOTHO,NC.BANTOID.NORTHERN_SOTHO
Pedi,pedi1238,SOTHO_NORTHERN,NC.BANTOID.SOTHO_NORTHERN
Southern Sotho,sout2807,SOTHO_SUD,NC.BANTOID.SOTHO_SUD
Southern Sotho,sout2807,SOTHO_SOUTHERN,NC.BANTOID.SOTHO_SOUTHERN
Lozi,lozi1239,SILOZI,NC.BANTOID.SILOZI
Lozi,lozi1239,LOZI_2,NC.BANTOID.LOZI_2
Koti,koti1238,KOTI,NC.BANTOID.KOTI
Chuwabu,chuw1238,CHUWABU,NC.BANTOID.CHUWABU
Mozambique Lomwe,lomw1241,CHILOMWE,NC.BANTOID.CHILOMWE
Mozambique Lomwe,lomw1241,LOMWE,NC.BANTOID.LOMWE
Makhuwa,makh1264,MAKWA_NAMPULA,NC.BANTOID.MAKWA_NAMPULA
Makhuwa,makh1264,MAKWA_MALEMA,NC.BANTOID.MAKWA_MALEMA
Makhuwa,makh1264,MAKWA_ALUA,NC.BANTOID.MAKWA_ALUA
Makhuwa,makh1264,MAKWA_ILE,NC.BANTOID.MAKWA_ILE
Tswa,tswa1255,TSHWA,NC.BANTOID.TSHWA
Ronga,rong1268,RONGA,NC.BANTOID.RONGA
Tsonga,tson1249,TSONGA,NC.BANTOID.TSONGA
Zimbabwean Ndebele,nort2795,S44_NDEBELE_ZIMBABWE,NC.BANTOID.S44_NDEBELE_ZIMBABWE
Swati,swat1243,S43_SWATI,NC.BANTOID.S43_SWATI
Swati,swat1243,SWAZI,NC.BANTOID.SWAZI
Swati,swat1243,SWATI,NC.BANTOID.SWATI
Swati,swat1243,PHUTI,NC.BANTOID.PHUTI
Zimbabwean Ndebele,nort2795,NORTHERN_NDEBELE,NC.BANTOID.NORTHERN_NDEBELE
Zimbabwean Ndebele,nort2795,ZIMBABWE_NDEBELE,NC.BANTOID.ZIMBABWE_NDEBELE
Zimbabwean Ndebele,nort2795,SOUTHERN_NDEBELE,NC.BANTOID.SOUTHERN_NDEBELE
Swati,swat1243,HLUBI,NC.BANTOID.HLUBI
Xhosa,xhos1239,MPONDO,NC.BANTOID.MPONDO
Xhosa,xhos1239,MPONDOMISE,NC.BANTOID.MPONDOMISE
Xhosa,xhos1239,XHOSA_2,NC.BANTOID.XHOSA_2
Xhosa,xhos1239,THEMBU,NC.BANTOID.THEMBU
Xhosa,xhos1239,XHOSA,NC.BANTOID.XHOSA
Xhosa,xhos1239,S41_XHOSA,NC.BANTOID.S41_XHOSA
Zulu,zulu1248,NGONI_2,NC.BANTOID.NGONI_2
Zulu,zulu1248,ZULU,NC.BANTOID.ZULU
Zulu,zulu1248,ZULU_NKANDLA,NC.BANTOID.ZULU_NKANDLA
Zulu,zulu1248,ZULU_2,NC.BANTOID.ZULU_2
Subiya,subi1246,MBALANGWE,NC.BANTOID.MBALANGWE
Soli,soli1239,M62_SOLI,NC.BANTOID.M62_SOLI
Lenje,lenj1248,LENJE,NC.BANTOID.LENJE
Ila,ilaa1246,ILA,NC.BANTOID.ILA
Tonga (Zambia),tong1318,M64_TONGA_2,NC.BANTOID.M64_TONGA_2
Tonga (Zambia),tong1318,M64_TONGA_1,NC.BANTOID.M64_TONGA_1
Bwile,bwil1245,BWILE,NC.BANTOID.BWILE
Nsenga,nsen1242,NSENGA,NC.BANTOID.NSENGA
Nsenga,nsen1242,SENGA_CHIPATA,NC.BANTOID.SENGA_CHIPATA
Nsenga,nsen1242,SENGA_CHAMA,NC.BANTOID.SENGA_CHAMA
Tumbuka,tumb1250,TUMBUKA_MALAWI,NC.BANTOID.TUMBUKA_MALAWI
Tumbuka,tumb1250,TUMBUKA_ZAMBIE,NC.BANTOID.TUMBUKA_ZAMBIE
Lamba,lamb1271,LAMBA_2,NC.BANTOID.LAMBA_2
Lamba,lamb1271,LAMBA,NC.BANTOID.LAMBA
Lala-Bisa,lala1264,M52_LALA,NC.BANTOID.M52_LALA
Taabwa,taab1238,KITABWA,NC.BANTOID.KITABWA
Taabwa,taab1238,TAABWA_RDC_2,NC.BANTOID.TAABWA_RDC_2
Taabwa,taab1238,TAABWA_RDC_1,NC.BANTOID.TAABWA_RDC_1
Bemba (Zambia),bemb1257,M40TEMBA,NC.BANTOID.M40TEMBA
Aushi,aush1241,AUSHI,NC.BANTOID.AUSHI
Bemba (Zambia),bemb1257,BEMBA,NC.BANTOID.BEMBA
Taabwa,taab1238,TAABWA_ZAMBIE,NC.BANTOID.TAABWA_ZAMBIE
Taabwa,taab1238,NGUMBO_TAABWA,NC.BANTOID.NGUMBO_TAABWA
Bemba (Zambia),bemb1257,BEMBA_1,NC.BANTOID.BEMBA_1
Bemba (Zambia),bemb1257,BEMBA_2,NC.BANTOID.BEMBA_2
Mambwe-Lungu,mamb1296,MAMBWE,NC.BANTOID.MAMBWE
Lambya,lamb1272,LAMBYA,NC.BANTOID.LAMBYA
Nyiha (Tanzania),nyih1240,NYIHA_TANZANIA,NC.BANTOID.NYIHA_TANZANIA
Ndali,ndal1241,SUKWA,NC.BANTOID.SUKWA
Nyakyusa-Ngonde,nyak1260,NYAKYUSA,NC.BANTOID.NYAKYUSA
Nyakyusa-Ngonde,nyak1260,NKHONDE,NC.BANTOID.NKHONDE
Nyakyusa-Ngonde,nyak1260,NYAKYUSA_1,NC.BANTOID.NYAKYUSA_1
Nyakyusa-Ngonde,nyak1260,NYAKYUSA_2,NC.BANTOID.NYAKYUSA_2
Nilamba,nila1242,NILAMBA,NC.BANTOID.NILAMBA
Mbugwe,mbug1242,MBUGWE,NC.BANTOID.MBUGWE
Langi,lang1320,VALANGI,NC.BANTOID.VALANGI
Ndendeule,nden1249,NDENDEULE,NC.BANTOID.NDENDEULE
Matengo,mate1258,KIMATENGO,NC.BANTOID.KIMATENGO
Mpoto,mpot1240,MPOTO,NC.BANTOID.MPOTO
