question_id,related_question_id,poll_name
6835,5623,Religious Text (v0.1)
7675,5623,Religious Text (v1.0)
8765,5623,Religious Place (v1.3)
6048,5624,Religious Place (v1.1)
6725,5624,Religious Place (v1.2)
6836,5624,Religious Text (v0.1)
7676,5624,Religious Text (v1.0)
8771,5624,Religious Place (v1.3)
6049,5625,Religious Place (v1.1)
6726,5625,Religious Place (v1.2)
6839,5625,Religious Text (v0.1)
7679,5625,Religious Text (v1.0)
8766,5625,Religious Place (v1.3)
6051,5627,Religious Place (v1.1)
6728,5627,Religious Place (v1.2)
6841,5627,Religious Text (v0.1)
7681,5627,Religious Text (v1.0)
8768,5627,Religious Place (v1.3)
5628,5628,Religious Place (v1)
6052,5628,Religious Place (v1.1)
6729,5628,Religious Place (v1.2)
6842,5628,Religious Text (v0.1)
7682,5628,Religious Text (v1.0)
8762,5628,Religious Place (v1.3)
5629,5629,Religious Place (v1)
6053,5629,Religious Place (v1.1)
6730,5629,Religious Place (v1.2)
6843,5629,Religious Text (v0.1)
7683,5629,Religious Text (v1.0)
8761,5629,Religious Place (v1.3)
5630,5630,Religious Place (v1)
6054,5630,Religious Place (v1.1)
6731,5630,Religious Place (v1.2)
6844,5630,Religious Text (v0.1)
7684,5630,Religious Text (v1.0)
8763,5630,Religious Place (v1.3)
5631,5631,Religious Place (v1)
6055,5631,Religious Place (v1.1)
6732,5631,Religious Place (v1.2)
7564,5631,Religious Text (v0.1)
8404,5631,Religious Text (v1.0)
8777,5631,Religious Place (v1.3)
5632,5632,Religious Place (v1)
6056,5632,Religious Place (v1.1)
6733,5632,Religious Place (v1.2)
8405,5632,Religious Text (v1.0)
8778,5632,Religious Place (v1.3)
5633,5633,Religious Place (v1)
6057,5633,Religious Place (v1.1)
6734,5633,Religious Place (v1.2)
8406,5633,Religious Text (v1.0)
8779,5633,Religious Place (v1.3)
5634,5634,Religious Place (v1)
6058,5634,Religious Place (v1.1)
6735,5634,Religious Place (v1.2)
8409,5634,Religious Text (v1.0)
8773,5634,Religious Place (v1.3)
6059,5635,Religious Place (v1.1)
6736,5635,Religious Place (v1.2)
8774,5635,Religious Place (v1.3)
6060,5636,Religious Place (v1.1)
6737,5636,Religious Place (v1.2)
8410,5636,Religious Text (v1.0)
8775,5636,Religious Place (v1.3)
6061,5637,Religious Place (v1.1)
6738,5637,Religious Place (v1.2)
8411,5637,Religious Text (v1.0)
8776,5637,Religious Place (v1.3)
5638,5638,Religious Place (v1)
6062,5638,Religious Place (v1.1)
6739,5638,Religious Place (v1.2)
7572,5638,Religious Text (v0.1)
8412,5638,Religious Text (v1.0)
8754,5638,Religious Place (v1.3)
6064,5640,Religious Place (v1.1)
6741,5640,Religious Place (v1.2)
7575,5640,Religious Text (v0.1)
8415,5640,Religious Text (v1.0)
8756,5640,Religious Place (v1.3)
6065,5641,Religious Place (v1.1)
6742,5641,Religious Place (v1.2)
7576,5641,Religious Text (v0.1)
8416,5641,Religious Text (v1.0)
8757,5641,Religious Place (v1.3)
6068,5644,Religious Place (v1.1)
6745,5644,Religious Place (v1.2)
7579,5644,Religious Text (v0.1)
8419,5644,Religious Text (v1.0)
8760,5644,Religious Place (v1.3)
5645,5645,Religious Place (v1)
6069,5645,Religious Place (v1.1)
6746,5645,Religious Place (v1.2)
8742,5645,Religious Place (v1.3)
6072,5648,Religious Place (v1.1)
6749,5648,Religious Place (v1.2)
8746,5648,Religious Place (v1.3)
6074,5650,Religious Place (v1.1)
6751,5650,Religious Place (v1.2)
8747,5650,Religious Place (v1.3)
6076,5652,Religious Place (v1.1)
6753,5652,Religious Place (v1.2)
8749,5652,Religious Place (v1.3)
6077,5653,Religious Place (v1.1)
6754,5653,Religious Place (v1.2)
8750,5653,Religious Place (v1.3)
6078,5654,Religious Place (v1.1)
6755,5654,Religious Place (v1.2)
8753,5654,Religious Place (v1.3)
6079,5655,Religious Place (v1.1)
6756,5655,Religious Place (v1.2)
8751,5655,Religious Place (v1.3)
6757,5656,Religious Place (v1.2)
8752,5656,Religious Place (v1.3)
6759,6759,Religious Text (v0.1)
7599,6759,Religious Text (v1.0)
6760,6760,Religious Text (v0.1)
7600,6760,Religious Text (v1.0)
6761,6761,Religious Text (v0.1)
7601,6761,Religious Text (v1.0)
6762,6762,Religious Text (v0.1)
7602,6762,Religious Text (v1.0)
6763,6763,Religious Text (v0.1)
7603,6763,Religious Text (v1.0)
7604,6764,Religious Text (v1.0)
7605,6765,Religious Text (v1.0)
7606,6766,Religious Text (v1.0)
6767,6767,Religious Text (v0.1)
7607,6767,Religious Text (v1.0)
7608,6768,Religious Text (v1.0)
7609,6769,Religious Text (v1.0)
7610,6770,Religious Text (v1.0)
7611,6771,Religious Text (v1.0)
6773,6772,Religious Text (v0.1)
7612,6772,Religious Text (v1.0)
7613,6772,Religious Text (v1.0)
6774,6774,Religious Text (v0.1)
7614,6774,Religious Text (v1.0)
6775,6775,Religious Text (v0.1)
7615,6775,Religious Text (v1.0)
6776,6776,Religious Text (v0.1)
7616,6776,Religious Text (v1.0)
6777,6777,Religious Text (v0.1)
7617,6777,Religious Text (v1.0)
6781,6781,Religious Text (v0.1)
7621,6781,Religious Text (v1.0)
6785,6785,Religious Text (v0.1)
7625,6785,Religious Text (v1.0)
6786,6786,Religious Text (v0.1)
7626,6786,Religious Text (v1.0)
6787,6787,Religious Text (v0.1)
7627,6787,Religious Text (v1.0)
6788,6788,Religious Text (v0.1)
7628,6788,Religious Text (v1.0)
6789,6789,Religious Text (v0.1)
7629,6789,Religious Text (v1.0)
6791,6791,Religious Text (v0.1)
7631,6791,Religious Text (v1.0)
6792,6792,Religious Text (v0.1)
7632,6792,Religious Text (v1.0)
6793,6793,Religious Text (v0.1)
7633,6793,Religious Text (v1.0)
6794,6794,Religious Text (v0.1)
7634,6794,Religious Text (v1.0)
6795,6795,Religious Text (v0.1)
7635,6795,Religious Text (v1.0)
6796,6796,Religious Text (v0.1)
7636,6796,Religious Text (v1.0)
6797,6797,Religious Text (v0.1)
7637,6797,Religious Text (v1.0)
6798,6798,Religious Text (v0.1)
7638,6798,Religious Text (v1.0)
7640,6800,Religious Text (v1.0)
7649,6809,Religious Text (v1.0)
6814,6814,Religious Text (v0.1)
7654,6814,Religious Text (v1.0)
7655,6815,Religious Text (v1.0)
7656,6816,Religious Text (v1.0)
7657,6817,Religious Text (v1.0)
6823,6823,Religious Text (v0.1)
7663,6823,Religious Text (v1.0)
7667,6827,Religious Text (v1.0)
7668,6828,Religious Text (v1.0)
7669,6829,Religious Text (v1.0)
7670,6830,Religious Text (v1.0)
6837,6837,Religious Text (v0.1)
7677,6837,Religious Text (v1.0)
6838,6838,Religious Text (v0.1)
7678,6838,Religious Text (v1.0)
6855,6855,Religious Text (v0.1)
7695,6855,Religious Text (v1.0)
6859,6859,Religious Text (v0.1)
7699,6859,Religious Text (v1.0)
6860,6860,Religious Text (v0.1)
7700,6860,Religious Text (v1.0)
6862,6862,Religious Text (v0.1)
7702,6862,Religious Text (v1.0)
6863,6863,Religious Text (v0.1)
7703,6863,Religious Text (v1.0)
6864,6864,Religious Text (v0.1)
7704,6864,Religious Text (v1.0)
7706,6866,Religious Text (v1.0)
7707,6867,Religious Text (v1.0)
6869,6869,Religious Text (v0.1)
7709,6869,Religious Text (v1.0)
6870,6870,Religious Text (v0.1)
7710,6870,Religious Text (v1.0)
6871,6871,Religious Text (v0.1)
7711,6871,Religious Text (v1.0)
6872,6872,Religious Text (v0.1)
7712,6872,Religious Text (v1.0)
6873,6873,Religious Text (v0.1)
7713,6873,Religious Text (v1.0)
6875,6875,Religious Text (v0.1)
7715,6875,Religious Text (v1.0)
6878,6878,Religious Text (v0.1)
7718,6878,Religious Text (v1.0)
6879,6879,Religious Text (v0.1)
7719,6879,Religious Text (v1.0)
6881,6881,Religious Text (v0.1)
7721,6881,Religious Text (v1.0)
6882,6882,Religious Text (v0.1)
7722,6882,Religious Text (v1.0)
6883,6883,Religious Text (v0.1)
7723,6883,Religious Text (v1.0)
7727,6883,Religious Text (v1.0)
7725,6885,Religious Text (v1.0)
7726,6886,Religious Text (v1.0)
6889,6889,Religious Text (v0.1)
7729,6889,Religious Text (v1.0)
6890,6890,Religious Text (v0.1)
7730,6890,Religious Text (v1.0)
6891,6891,Religious Text (v0.1)
7731,6891,Religious Text (v1.0)
7733,6893,Religious Text (v1.0)
7738,6898,Religious Text (v1.0)
7739,6899,Religious Text (v1.0)
7740,6900,Religious Text (v1.0)
7741,6901,Religious Text (v1.0)
7742,6902,Religious Text (v1.0)
7743,6903,Religious Text (v1.0)
7744,6904,Religious Text (v1.0)
7745,6905,Religious Text (v1.0)
7746,6906,Religious Text (v1.0)
7747,6907,Religious Text (v1.0)
7748,6908,Religious Text (v1.0)
7752,6912,Religious Text (v1.0)
7753,6913,Religious Text (v1.0)
7754,6914,Religious Text (v1.0)
7755,6915,Religious Text (v1.0)
7756,6916,Religious Text (v1.0)
7757,6917,Religious Text (v1.0)
7758,6918,Religious Text (v1.0)
7759,6919,Religious Text (v1.0)
6920,6920,Religious Text (v0.1)
7760,6920,Religious Text (v1.0)
6921,6921,Religious Text (v0.1)
7761,6921,Religious Text (v1.0)
6922,6922,Religious Text (v0.1)
7762,6922,Religious Text (v1.0)
6923,6923,Religious Text (v0.1)
7763,6923,Religious Text (v1.0)
6924,6924,Religious Text (v0.1)
7764,6924,Religious Text (v1.0)
6925,6925,Religious Text (v0.1)
7765,6925,Religious Text (v1.0)
6926,6926,Religious Text (v0.1)
7766,6926,Religious Text (v1.0)
6927,6927,Religious Text (v0.1)
7767,6927,Religious Text (v1.0)
6928,6928,Religious Text (v0.1)
7768,6928,Religious Text (v1.0)
6929,6929,Religious Text (v0.1)
7769,6929,Religious Text (v1.0)
6930,6930,Religious Text (v0.1)
7770,6930,Religious Text (v1.0)
6931,6931,Religious Text (v0.1)
7771,6931,Religious Text (v1.0)
6932,6932,Religious Text (v0.1)
7772,6932,Religious Text (v1.0)
6937,6937,Religious Text (v0.1)
7777,6937,Religious Text (v1.0)
6943,6943,Religious Text (v0.1)
7783,6943,Religious Text (v1.0)
6944,6944,Religious Text (v0.1)
7784,6944,Religious Text (v1.0)
6945,6945,Religious Text (v0.1)
7785,6945,Religious Text (v1.0)
6946,6946,Religious Text (v0.1)
7786,6946,Religious Text (v1.0)
6947,6947,Religious Text (v0.1)
7787,6947,Religious Text (v1.0)
6948,6948,Religious Text (v0.1)
7788,6948,Religious Text (v1.0)
6949,6949,Religious Text (v0.1)
7789,6949,Religious Text (v1.0)
6950,6950,Religious Text (v0.1)
7790,6950,Religious Text (v1.0)
6951,6951,Religious Text (v0.1)
7791,6951,Religious Text (v1.0)
7792,6952,Religious Text (v1.0)
6953,6953,Religious Text (v0.1)
7793,6953,Religious Text (v1.0)
6954,6954,Religious Text (v0.1)
7794,6954,Religious Text (v1.0)
6955,6955,Religious Text (v0.1)
7795,6955,Religious Text (v1.0)
6956,6956,Religious Text (v0.1)
7796,6956,Religious Text (v1.0)
7798,6958,Religious Text (v1.0)
7799,6959,Religious Text (v1.0)
6963,6963,Religious Text (v0.1)
7803,6963,Religious Text (v1.0)
6964,6964,Religious Text (v0.1)
7804,6964,Religious Text (v1.0)
7805,6965,Religious Text (v1.0)
6966,6966,Religious Text (v0.1)
7806,6966,Religious Text (v1.0)
7807,6967,Religious Text (v1.0)
6968,6968,Religious Text (v0.1)
7808,6968,Religious Text (v1.0)
7809,6969,Religious Text (v1.0)
6970,6970,Religious Text (v0.1)
7810,6970,Religious Text (v1.0)
7811,6971,Religious Text (v1.0)
7812,6972,Religious Text (v1.0)
7813,6973,Religious Text (v1.0)
7814,6974,Religious Text (v1.0)
7815,6975,Religious Text (v1.0)
6976,6976,Religious Text (v0.1)
7816,6976,Religious Text (v1.0)
6977,6977,Religious Text (v0.1)
7817,6977,Religious Text (v1.0)
6978,6978,Religious Text (v0.1)
7818,6978,Religious Text (v1.0)
6979,6979,Religious Text (v0.1)
7819,6979,Religious Text (v1.0)
7820,6980,Religious Text (v1.0)
7821,6981,Religious Text (v1.0)
7822,6982,Religious Text (v1.0)
6983,6983,Religious Text (v0.1)
7823,6983,Religious Text (v1.0)
6984,6984,Religious Text (v0.1)
7824,6984,Religious Text (v1.0)
6985,6985,Religious Text (v0.1)
7825,6985,Religious Text (v1.0)
6986,6986,Religious Text (v0.1)
7826,6986,Religious Text (v1.0)
6987,6987,Religious Text (v0.1)
7827,6987,Religious Text (v1.0)
6988,6988,Religious Text (v0.1)
7828,6988,Religious Text (v1.0)
6989,6989,Religious Text (v0.1)
7829,6989,Religious Text (v1.0)
7830,6990,Religious Text (v1.0)
7831,6991,Religious Text (v1.0)
7832,6992,Religious Text (v1.0)
7833,6993,Religious Text (v1.0)
6994,6994,Religious Text (v0.1)
7834,6994,Religious Text (v1.0)
6995,6995,Religious Text (v0.1)
7835,6995,Religious Text (v1.0)
7836,6996,Religious Text (v1.0)
7837,6997,Religious Text (v1.0)
7838,6998,Religious Text (v1.0)
6999,6999,Religious Text (v0.1)
7839,6999,Religious Text (v1.0)
7840,7000,Religious Text (v1.0)
7001,7001,Religious Text (v0.1)
7841,7001,Religious Text (v1.0)
7002,7002,Religious Text (v0.1)
7842,7002,Religious Text (v1.0)
7003,7003,Religious Text (v0.1)
7843,7003,Religious Text (v1.0)
7004,7004,Religious Text (v0.1)
7844,7004,Religious Text (v1.0)
7005,7005,Religious Text (v0.1)
7845,7005,Religious Text (v1.0)
7006,7006,Religious Text (v0.1)
7846,7006,Religious Text (v1.0)
7847,7007,Religious Text (v1.0)
7848,7008,Religious Text (v1.0)
7849,7009,Religious Text (v1.0)
7851,7011,Religious Text (v1.0)
7860,7020,Religious Text (v1.0)
7861,7021,Religious Text (v1.0)
7862,7022,Religious Text (v1.0)
7863,7023,Religious Text (v1.0)
7864,7024,Religious Text (v1.0)
7865,7025,Religious Text (v1.0)
7866,7026,Religious Text (v1.0)
7867,7027,Religious Text (v1.0)
7868,7028,Religious Text (v1.0)
7869,7029,Religious Text (v1.0)
7870,7030,Religious Text (v1.0)
7871,7031,Religious Text (v1.0)
7872,7032,Religious Text (v1.0)
7874,7034,Religious Text (v1.0)
7875,7035,Religious Text (v1.0)
7876,7036,Religious Text (v1.0)
7877,7037,Religious Text (v1.0)
7878,7038,Religious Text (v1.0)
7879,7039,Religious Text (v1.0)
7880,7040,Religious Text (v1.0)
7881,7041,Religious Text (v1.0)
7882,7042,Religious Text (v1.0)
7883,7043,Religious Text (v1.0)
7884,7044,Religious Text (v1.0)
7885,7045,Religious Text (v1.0)
7886,7046,Religious Text (v1.0)
7887,7047,Religious Text (v1.0)
7889,7049,Religious Text (v1.0)
7896,7056,Religious Text (v1.0)
7904,7064,Religious Text (v1.0)
7909,7069,Religious Text (v1.0)
7911,7071,Religious Text (v1.0)
7913,7073,Religious Text (v1.0)
7916,7076,Religious Text (v1.0)
7921,7081,Religious Text (v1.0)
7922,7082,Religious Text (v1.0)
7923,7083,Religious Text (v1.0)
7924,7084,Religious Text (v1.0)
7925,7085,Religious Text (v1.0)
7926,7086,Religious Text (v1.0)
7927,7087,Religious Text (v1.0)
7928,7088,Religious Text (v1.0)
7935,7095,Religious Text (v1.0)
7936,7096,Religious Text (v1.0)
7937,7097,Religious Text (v1.0)
7938,7098,Religious Text (v1.0)
7946,7106,Religious Text (v1.0)
7947,7107,Religious Text (v1.0)
7948,7108,Religious Text (v1.0)
7958,7118,Religious Text (v1.0)
7959,7119,Religious Text (v1.0)
7967,7127,Religious Text (v1.0)
7142,7142,Religious Text (v0.1)
7982,7142,Religious Text (v1.0)
7988,7148,Religious Text (v1.0)
7989,7149,Religious Text (v1.0)
7990,7150,Religious Text (v1.0)
8020,7180,Religious Text (v1.0)
8021,7181,Religious Text (v1.0)
8022,7182,Religious Text (v1.0)
8036,7196,Religious Text (v1.0)
8037,7197,Religious Text (v1.0)
8038,7198,Religious Text (v1.0)
7277,7277,Religious Text (v0.1)
8117,7277,Religious Text (v1.0)
8156,7316,Religious Text (v1.0)
8157,7317,Religious Text (v1.0)
8264,7424,Religious Text (v1.0)
7516,7516,Religious Text (v0.1)
8356,7516,Religious Text (v1.0)
7517,7517,Religious Text (v0.1)
8357,7517,Religious Text (v1.0)
7518,7518,Religious Text (v0.1)
8358,7518,Religious Text (v1.0)
7519,7519,Religious Text (v0.1)
8359,7519,Religious Text (v1.0)
7520,7520,Religious Text (v0.1)
8360,7520,Religious Text (v1.0)
7521,7521,Religious Text (v0.1)
8361,7521,Religious Text (v1.0)
8375,7535,Religious Text (v1.0)
8376,7536,Religious Text (v1.0)
7548,7548,Religious Text (v0.1)
8388,7548,Religious Text (v1.0)
7549,7549,Religious Text (v0.1)
8389,7549,Religious Text (v1.0)
7553,7553,Religious Text (v0.1)
8393,7553,Religious Text (v1.0)
7555,7555,Religious Text (v0.1)
8395,7555,Religious Text (v1.0)
7556,7556,Religious Text (v0.1)
8396,7556,Religious Text (v1.0)
7558,7558,Religious Text (v0.1)
8398,7558,Religious Text (v1.0)
7560,7560,Religious Text (v0.1)
8400,7560,Religious Text (v1.0)
7561,7561,Religious Text (v0.1)
8401,7561,Religious Text (v1.0)
7562,7562,Religious Text (v0.1)
8402,7562,Religious Text (v1.0)
7563,7563,Religious Text (v0.1)
8403,7563,Religious Text (v1.0)
7580,7580,Religious Text (v0.1)
8420,7580,Religious Text (v1.0)
8423,7583,Religious Text (v1.0)
7584,7584,Religious Text (v0.1)
8424,7584,Religious Text (v1.0)
8429,7589,Religious Text (v1.0)
7592,7592,Religious Text (v0.1)
8432,7592,Religious Text (v1.0)
7597,7597,Religious Text (v0.1)
8437,7597,Religious Text (v1.0)
8496,8496,Religious Place (v1.3)
8549,8549,Religious Place (v1.3)
8550,8550,Religious Place (v1.3)
8551,8551,Religious Place (v1.3)
8830,8780,Gratitude
8831,8781,Gratitude
8832,8782,Gratitude
8833,8783,Gratitude
9147,8783,Religious Ritual (v1)
8835,8784,Gratitude
9184,8784,Religious Ritual (v1)
8836,8786,Gratitude
9182,8786,Religious Ritual (v1)
8837,8787,Gratitude
9065,8787,Religious Ritual (v1)
9129,8787,Religious Ritual (v1)
8838,8788,Gratitude
8839,8789,Gratitude
9567,8789,Religious Ritual (v1)
8841,8791,Gratitude
9245,8791,Religious Ritual (v1)
9345,8791,Religious Ritual (v1)
9492,8791,Religious Ritual (v1)
9568,8791,Religious Ritual (v1)
9624,8791,Religious Ritual (v1)
9629,8791,Religious Ritual (v1)
9633,8791,Religious Ritual (v1)
9634,8791,Religious Ritual (v1)
9681,8791,Religious Ritual (v1)
9682,8791,Religious Ritual (v1)
9686,8791,Religious Ritual (v1)
8842,8792,Gratitude
8844,8794,Gratitude
8845,8795,Gratitude
8846,8796,Gratitude
8847,8797,Gratitude
9658,8797,Religious Ritual (v1)
8848,8798,Gratitude
8849,8799,Gratitude
8850,8800,Gratitude
8851,8801,Gratitude
8852,8802,Gratitude
8853,8803,Gratitude
8854,8804,Gratitude
8855,8805,Gratitude
8856,8806,Gratitude
8857,8807,Gratitude
8858,8808,Gratitude
8859,8809,Gratitude
8860,8810,Gratitude
8861,8811,Gratitude
8862,8812,Gratitude
8863,8813,Gratitude
8864,8814,Gratitude
8865,8815,Gratitude
8866,8816,Gratitude
8867,8817,Gratitude
8868,8818,Gratitude
8869,8819,Gratitude
8870,8820,Gratitude
8871,8821,Gratitude
8872,8822,Gratitude
8873,8823,Gratitude
8874,8824,Gratitude
8875,8825,Gratitude
8876,8826,Gratitude
8877,8827,Gratitude
8878,8828,Gratitude
8879,8829,Gratitude
8881,8881,Religious Ritual (v1)
8882,8882,Religious Ritual (v1)
8883,8883,Religious Ritual (v1)
8884,8884,Religious Ritual (v1)
8885,8885,Religious Ritual (v1)
8886,8886,Religious Ritual (v1)
8887,8887,Religious Ritual (v1)
8888,8888,Religious Ritual (v1)
8890,8890,Religious Ritual (v1)
8891,8891,Religious Ritual (v1)
8892,8892,Religious Ritual (v1)
8894,8894,Religious Ritual (v1)
8895,8895,Religious Ritual (v1)
8896,8896,Religious Ritual (v1)
8897,8897,Religious Ritual (v1)
8898,8898,Religious Ritual (v1)
8900,8900,Religious Ritual (v1)
8901,8901,Religious Ritual (v1)
8902,8902,Religious Ritual (v1)
8903,8903,Religious Ritual (v1)
8904,8904,Religious Ritual (v1)
8905,8905,Religious Ritual (v1)
8906,8906,Religious Ritual (v1)
8908,8908,Religious Ritual (v1)
8909,8909,Religious Ritual (v1)
8910,8910,Religious Ritual (v1)
8911,8911,Religious Ritual (v1)
8912,8912,Religious Ritual (v1)
8913,8913,Religious Ritual (v1)
8914,8914,Religious Ritual (v1)
8915,8915,Religious Ritual (v1)
8916,8916,Religious Ritual (v1)
8917,8917,Religious Ritual (v1)
8918,8918,Religious Ritual (v1)
8919,8919,Religious Ritual (v1)
8920,8920,Religious Ritual (v1)
8921,8921,Religious Ritual (v1)
8922,8922,Religious Ritual (v1)
8923,8923,Religious Ritual (v1)
8924,8924,Religious Ritual (v1)
8925,8925,Religious Ritual (v1)
8926,8926,Religious Ritual (v1)
8927,8927,Religious Ritual (v1)
8928,8928,Religious Ritual (v1)
8929,8929,Religious Ritual (v1)
8930,8930,Religious Ritual (v1)
8931,8931,Religious Ritual (v1)
8932,8932,Religious Ritual (v1)
8933,8933,Religious Ritual (v1)
8934,8934,Religious Ritual (v1)
8935,8935,Religious Ritual (v1)
8936,8936,Religious Ritual (v1)
8937,8937,Religious Ritual (v1)
8938,8938,Religious Ritual (v1)
8939,8939,Religious Ritual (v1)
8940,8940,Religious Ritual (v1)
8944,8944,Religious Ritual (v1)
8945,8945,Religious Ritual (v1)
8946,8946,Religious Ritual (v1)
8947,8947,Religious Ritual (v1)
8948,8948,Religious Ritual (v1)
8951,8951,Religious Ritual (v1)
8952,8952,Religious Ritual (v1)
8953,8953,Religious Ritual (v1)
8989,8989,Religious Ritual (v1)
8990,8990,Religious Ritual (v1)
8991,8991,Religious Ritual (v1)
8992,8992,Religious Ritual (v1)
8993,8993,Religious Ritual (v1)
8994,8994,Religious Ritual (v1)
8995,8995,Religious Ritual (v1)
8997,8997,Religious Ritual (v1)
8998,8998,Religious Ritual (v1)
8999,8999,Religious Ritual (v1)
9000,9000,Religious Ritual (v1)
9001,9001,Religious Ritual (v1)
9002,9002,Religious Ritual (v1)
9003,9003,Religious Ritual (v1)
9004,9004,Religious Ritual (v1)
9015,9015,Religious Ritual (v1)
9020,9020,Religious Ritual (v1)
9021,9021,Religious Ritual (v1)
9022,9022,Religious Ritual (v1)
9023,9023,Religious Ritual (v1)
9024,9024,Religious Ritual (v1)
9025,9025,Religious Ritual (v1)
9026,9026,Religious Ritual (v1)
9027,9027,Religious Ritual (v1)
9028,9028,Religious Ritual (v1)
9029,9029,Religious Ritual (v1)
9030,9030,Religious Ritual (v1)
9031,9031,Religious Ritual (v1)
9032,9032,Religious Ritual (v1)
9033,9033,Religious Ritual (v1)
9034,9034,Religious Ritual (v1)
9035,9035,Religious Ritual (v1)
9036,9036,Religious Ritual (v1)
9037,9037,Religious Ritual (v1)
9038,9038,Religious Ritual (v1)
9042,9042,Religious Ritual (v1)
9046,9046,Religious Ritual (v1)
9049,9049,Religious Ritual (v1)
9050,9050,Religious Ritual (v1)
9051,9051,Religious Ritual (v1)
9055,9055,Religious Ritual (v1)
9056,9056,Religious Ritual (v1)
9057,9057,Religious Ritual (v1)
9058,9058,Religious Ritual (v1)
9060,9060,Religious Ritual (v1)
9061,9061,Religious Ritual (v1)
9062,9062,Religious Ritual (v1)
9063,9063,Religious Ritual (v1)
9064,9064,Religious Ritual (v1)
9066,9066,Religious Ritual (v1)
9067,9067,Religious Ritual (v1)
9070,9070,Religious Ritual (v1)
9081,9081,Religious Ritual (v1)
9082,9082,Religious Ritual (v1)
9083,9083,Religious Ritual (v1)
9085,9085,Religious Ritual (v1)
9086,9086,Religious Ritual (v1)
9087,9087,Religious Ritual (v1)
9088,9088,Religious Ritual (v1)
9089,9089,Religious Ritual (v1)
9090,9090,Religious Ritual (v1)
9091,9091,Religious Ritual (v1)
9092,9092,Religious Ritual (v1)
9093,9093,Religious Ritual (v1)
9094,9094,Religious Ritual (v1)
9095,9095,Religious Ritual (v1)
9097,9097,Religious Ritual (v1)
9098,9098,Religious Ritual (v1)
9099,9099,Religious Ritual (v1)
9100,9100,Religious Ritual (v1)
9101,9101,Religious Ritual (v1)
9102,9102,Religious Ritual (v1)
9103,9103,Religious Ritual (v1)
9104,9104,Religious Ritual (v1)
9105,9105,Religious Ritual (v1)
9107,9107,Religious Ritual (v1)
9111,9111,Religious Ritual (v1)
9116,9116,Religious Ritual (v1)
9119,9119,Religious Ritual (v1)
9120,9120,Religious Ritual (v1)
9121,9121,Religious Ritual (v1)
9122,9122,Religious Ritual (v1)
9123,9123,Religious Ritual (v1)
9124,9124,Religious Ritual (v1)
9128,9128,Religious Ritual (v1)
9135,9135,Religious Ritual (v1)
9148,9148,Religious Ritual (v1)
9149,9149,Religious Ritual (v1)
9152,9152,Religious Ritual (v1)
9153,9153,Religious Ritual (v1)
9181,9181,Religious Ritual (v1)
9183,9183,Religious Ritual (v1)
9193,9193,Religious Ritual (v1)
9209,9209,Religious Ritual (v1)
9218,9218,Religious Ritual (v1)
9219,9219,Religious Ritual (v1)
9220,9220,Religious Ritual (v1)
9221,9221,Religious Ritual (v1)
9222,9222,Religious Ritual (v1)
9223,9223,Religious Ritual (v1)
9224,9224,Religious Ritual (v1)
9225,9225,Religious Ritual (v1)
9226,9226,Religious Ritual (v1)
9227,9227,Religious Ritual (v1)
9228,9228,Religious Ritual (v1)
9229,9229,Religious Ritual (v1)
9230,9230,Religious Ritual (v1)
9231,9231,Religious Ritual (v1)
9239,9239,Religious Ritual (v1)
9240,9240,Religious Ritual (v1)
9241,9241,Religious Ritual (v1)
9243,9243,Religious Ritual (v1)
9244,9244,Religious Ritual (v1)
9246,9246,Religious Ritual (v1)
9247,9247,Religious Ritual (v1)
9248,9248,Religious Ritual (v1)
9249,9249,Religious Ritual (v1)
9250,9250,Religious Ritual (v1)
9251,9251,Religious Ritual (v1)
9252,9252,Religious Ritual (v1)
9253,9253,Religious Ritual (v1)
9254,9254,Religious Ritual (v1)
9255,9255,Religious Ritual (v1)
9256,9256,Religious Ritual (v1)
9257,9257,Religious Ritual (v1)
9258,9258,Religious Ritual (v1)
9259,9259,Religious Ritual (v1)
9260,9260,Religious Ritual (v1)
9261,9261,Religious Ritual (v1)
9262,9262,Religious Ritual (v1)
9263,9263,Religious Ritual (v1)
9264,9264,Religious Ritual (v1)
9265,9265,Religious Ritual (v1)
9266,9266,Religious Ritual (v1)
9267,9267,Religious Ritual (v1)
9268,9268,Religious Ritual (v1)
9269,9269,Religious Ritual (v1)
9270,9270,Religious Ritual (v1)
9271,9271,Religious Ritual (v1)
9272,9272,Religious Ritual (v1)
9278,9278,Religious Ritual (v1)
9280,9280,Religious Ritual (v1)
9284,9284,Religious Ritual (v1)
9285,9285,Religious Ritual (v1)
9286,9286,Religious Ritual (v1)
9287,9287,Religious Ritual (v1)
9288,9288,Religious Ritual (v1)
9289,9289,Religious Ritual (v1)
9290,9290,Religious Ritual (v1)
9291,9291,Religious Ritual (v1)
9292,9292,Religious Ritual (v1)
9293,9293,Religious Ritual (v1)
9294,9294,Religious Ritual (v1)
9295,9295,Religious Ritual (v1)
9296,9296,Religious Ritual (v1)
9297,9297,Religious Ritual (v1)
9298,9298,Religious Ritual (v1)
9299,9299,Religious Ritual (v1)
9300,9300,Religious Ritual (v1)
9306,9306,Religious Ritual (v1)
9308,9308,Religious Ritual (v1)
9309,9309,Religious Ritual (v1)
9310,9310,Religious Ritual (v1)
9311,9311,Religious Ritual (v1)
9312,9312,Religious Ritual (v1)
