entry_id,entry_name,entrytag_name,entrytag_used,glottolog_name,glottolog_id,asjp_id,jaeger_id,glottocode_cands,resolution_status,n_candidates,source,coder_v1,confidence_v1,tip_coder,tip_assigned,tip_confidence,tip_comment
2279,The Ndau people of Chimanimani area in Zimbabwe,Afro-Asiatic,Afro-Asiatic,Afro-Asiatic,afro1255,,,afro1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,NC.BANTOID.SHONA_NDAU,perfect,
2283,Ge Hong 葛洪 and Outer Alchemy 外丹,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.OLD_CHINESE,good,
2284,Tarascan Religion,Purepecha,Purepecha,Purepecha,pure1242,"PUREPECHA, PURHEPECHA, PURHEPECHA_2, TARASCAN","Tar.TARASCAN.PUREPECHA, Tar.TARASCAN.PURHEPECHA, Tar.TARASCAN.PURHEPECHA_2, Tar.TARASCAN.TARASCAN",pure1242,resolved_multiple,4,DRH,,,Willis Monroe,Tar.TARASCAN.PUREPECHA,good,
2286,Religious Practices of the Valdivians during Ecuador's Early Formative Period,Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,,unknown,truly unknown
2290,الطريقة القادرية في مصر ق13م-ق21م,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2297,Waldensians (Waldenses),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
2299,الحشاشين  ق11-ق13   =   Assassins   XI-XIII,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2301,Kaloutsiani Mosque,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK,medium,
2308,الفتح العربي الإسلامي للأندلس The Arab-Islamic Conquest of the Iberian Peninsula,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2309,الدولة الأموية بالأندلس The Umayyad Dynasty in the Iberian Peninsula,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2312,The philosophical system of 'Ubuntu' in Southern Africa,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,NC.BANTOID.XHOSA,medium,
2313,Dungan people,Common Chinese,Middle Chinese,Middle Chinese,midd1344,MIDDLE_CHINESE,ST.CHINESE.MIDDLE_CHINESE,midd1344,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.DUNGAN,good,
2320,Sanjiejiao (三階教),Sinitic,Sinitic,Sinitic,sini1245,,,sini1245,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
2321,Falungong 法輪功 (Falun Gong) / Falun Dafa 法輪大法,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,perfect,
2322,الدّولة الأمويّة في المشرق  بين662 م و750م (The Umayyad State in the Mashriq from 662 to 750),Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2324,"Justice and Development Party (PJD), Morocco",Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.MOROCCAN_ARABIC,perfect,
2325,"Outer alchemy (外丹, waidan)",Sinitic,Sinitic,Sinitic,sini1245,,,sini1245,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.OLD_CHINESE,good,
2327,ỌBÀTÁLA RELIGIOUS GROUP AMONG THE YORUBA OF ILÉ-IFẸ̀,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2328,Church of Almighty God (Quannengshen jiaohui 全能神教會) / Eastern Lightning (Dongfang shandian 東方閃電),Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,perfect,
2329,Hòa Hảo,Vietnamese,Vietnamese,Vietnamese,viet1252,"VIETNAMESE, VIETNAMESE_2, VIETNAMESE_3","AuA.VIET_MUONG.VIETNAMESE, AuA.VIET_MUONG.VIETNAMESE_2, AuA.VIET_MUONG.VIETNAMESE_3",viet1252,resolved_multiple,3,DRH,,,Willis Monroe,AuA.VIET_MUONG.VIETNAMESE,good,
2330,Evangelical Church Winning All,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2331,الدولة العباسيبّة في المشرق  من 750 م الى 1517 م (The Abbasid State in the Mashriq from 750 to 1517),Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2333,Sōka Gakkai (創価学会),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
2335,The Seventh-day Adventist Church in Nigeria,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2339,Yorùbá Traditional Religion,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,perfect,
2341,The Totonacapan Culture-Religion,Totonac,Totonac,Totonac,toto1252,,,toto1252,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,Tot.TOTONACAN.PAPANTLA_TOTONAC,medium,
2344,Sican Culture religion,Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,Cmu.CHIMUAN.MOCHICA,medium,
2346,Igbo Traditional Religion,Pidgin,Pidgin,Pidgin,pidg1258,,,pidg1258,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,NC.IGBOID.IGBO_ONITSHA,medium,
2347,Nichiren Buddhism,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
2348,Ancient Israelite Religion (Iron Age),Ancient Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.BIBLICAL_HEBREW,perfect,
2349,Methodism (Wesleyanism),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
2353,Sannō Ichijitsu Shintō,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
2360,Toltecas,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,UA.AZTECAN.CLASSICAL_NAHUATL,good,
2363,"L'ordre Soufi Tunisien ""al-Hasaniyya"" الطريقة الحسنية التونسية",Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2365,Moriscos,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.ROMANCE.SPANISH,medium,
2369,Le Mouvement Sanussiyya الحركة السنوسيّة,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2371,Tewa Pueblo Religion,Tewa,Tewa,Tewa,tewa1261,,,tewa1261,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,KT.KIOWA_TANOAN.TEWA_SAN_JUAN_PUEBLO,good,
2373,"The London Missionary Society in British Guiana, 1800-1824",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
2375,"Quakers in Barbados, 1655-1780",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
2376,"Baptists in Jamaica, 1780-1832",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2407,"Obeah in Jamaica, British Guiana, and Barbados, 1760-1834",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2418,Nasca Culture Religion,Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,,unknown,truly unknown
2420,Evangelistria of Kipseli Arta,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK,perfect,
2428,Navayana Buddhism,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.INDIC.HINDI,good,
2429,Vyliza Monastery,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK,perfect,
2433,Hellenistic Religion in the Seleucid Empire,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
2445,Priesthoods in Ptolemaic Thebes (Luxor),Demotic Egyptian,Demotic Egyptian,Demotic Egyptian,demo1234,,,demo1234,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
2451,Ethiopian Orthodox Tewahedo Church,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.AMHARIC,perfect,
2455,New Orleans Voodoo,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2464,Philippine Catholicism,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,An.GREATER_CENTRAL_PHILIPPINE.TAGALOG,good,
2490,Wu Zetian's State Buddhism,Literary Chinese,Literary Chinese,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
2496,Vietnamese popular religion,Viet-Muong,Viet-Muong,Viet-Muong,viet1251,,,viet1251,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AuA.VIET_MUONG.VIETNAMESE,good,
2526,The Chontal Maya (Yoko t’anob),Tabasco Chontal,Tabasco Chontal,Tabasco Chontal,taba1266,CHONTAL_TABASCO,May.MAYAN.CHONTAL_TABASCO,taba1266,resolved_unique,1,DRH,,,Willis Monroe,May.MAYAN.CHONTAL_TABASCO,good,
2567,Zahiriyyah [in the Iberian Peninsula],Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2614,فيضة (An Overflow of Spiritual Grace),Arabic,Hausa,Hausa,haus1257,"HAUSA, HAUSA_2, HAUSA_3, KANO","AA.WEST_CHADIC.HAUSA, AA.WEST_CHADIC.HAUSA_2, AA.WEST_CHADIC.HAUSA_3, AA.WEST_CHADIC.KANO",haus1257,resolved_multiple,4,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medium,
