entry_id,entrytag_path,ids,depth
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689]",11
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800]",10
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],"[1747, 1822, 2237]",3
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394, 13930]",13
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394]",12
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375],"[1747, 1822, 2237, 3616, 5014, 6375]",6
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616],"[1747, 1822, 2237, 3616]",4
1806,Language[1747],[1747],1
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014],"[1747, 1822, 2237, 3616, 5014]",5
1806,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517]",8
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956],"[1747, 1822, 2237, 3616, 5014, 6375, 7956]",7
1869,Language[1747]->Atlantic-Congo[1822],"[1747, 1822]",2
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394, 13930]",13
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394]",12
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800]",10
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375],"[1747, 1822, 2237, 3616, 5014, 6375]",6
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616],"[1747, 1822, 2237, 3616]",4
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],"[1747, 1822, 2237]",3
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689]",11
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813]",9
1869,Language[1747],[1747],1
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517]",8
1869,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014],"[1747, 1822, 2237, 3616, 5014]",5
1908,Language[1747]->Sino-Tibetan[1946],"[1747, 1946]",2
1908,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890]->Japanese[5264],"[1747, 1889, 2444, 3890, 5264]",5
1908,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],"[1747, 1946, 3038]",3
1908,Language[1747]->Japonic[1889]->Japanesic[2444],"[1747, 1889, 2444]",3
1908,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890],"[1747, 1889, 2444, 3890]",4
1908,Language[1747]->Japonic[1889],"[1747, 1889]",2
1908,Language[1747],[1747],1
1908,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],"[1747, 1946, 3038, 4342]",4
1918,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613],"[1747, 1946, 3038, 4342, 5613]",5
1918,Language[1747]->Sino-Tibetan[1946],"[1747, 1946]",2
1918,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],"[1747, 1946, 3038]",3
1918,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],"[1747, 1946, 3038, 4342]",4
1918,Language[1747],[1747],1
1966,Language[1747],[1747],1
1966,Language[1747]->Atlantic-Congo[1822],"[1747, 1822]",2
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956],"[1747, 1822, 2237, 3616, 5014, 6375, 7956]",7
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813]",9
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689]",11
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394, 13930]",13
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445]",12
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394]",12
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800]",10
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],"[1747, 1904, 2479, 4033, 5354, 6740, 8290]",7
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],"[1747, 1904, 2479, 4033, 5354, 6740]",6
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375],"[1747, 1822, 2237, 3616, 5014, 6375]",6
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],"[1747, 1904, 2479, 4033, 5354]",5
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],"[1747, 1904, 2479, 4033]",4
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616],"[1747, 1822, 2237, 3616]",4
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],"[1747, 1822, 2237]",3
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705]",8
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445, 13951]",13
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745]",11
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872]",10
1966,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924]",9
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517]",8
1966,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014],"[1747, 1822, 2237, 3616, 5014]",5
1966,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1972,Language[1747],[1747],1
1972,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1972,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],"[1747, 1904, 2479, 4033, 5354, 6740, 8290]",7
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445]",12
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],"[1747, 1904, 2479, 4033, 5354, 6740]",6
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],"[1747, 1904, 2479, 4033, 5354]",5
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],"[1747, 1904, 2479, 4033]",4
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705]",8
1974,Language[1747],[1747],1
1974,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924]",9
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872]",10
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445, 13951]",13
1974,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745]",11
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Yue-Pinghua[7036]->Yue Chinese[8560]->Yuehai[32934]->Cantonese[34656],"[1747, 1946, 3038, 4342, 5613, 7036, 8560, 32934, 34656]",9
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],"[1747, 1946, 3038, 4342]",4
1978,Language[1747],[1747],1
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],"[1747, 1946, 3038]",3
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Yue-Pinghua[7036]->Yue Chinese[8560]->Yuehai[32934],"[1747, 1946, 3038, 4342, 5613, 7036, 8560, 32934]",8
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Yue-Pinghua[7036]->Yue Chinese[8560],"[1747, 1946, 3038, 4342, 5613, 7036, 8560]",7
1978,Language[1747]->Sino-Tibetan[1946],"[1747, 1946]",2
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613],"[1747, 1946, 3038, 4342, 5613]",5
1978,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Yue-Pinghua[7036],"[1747, 1946, 3038, 4342, 5613, 7036]",6
1983,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1983,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],"[1747, 1904, 2479, 4027, 5341]",5
1983,Language[1747],[1747],1
1983,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1983,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],"[1747, 1904, 2479, 4027]",4
1985,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1985,Language[1747]->Afro-Asiatic[1977],"[1747, 1977]",2
1985,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],"[1747, 1904, 2479, 4027, 5341]",5
1985,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695],"[1747, 1977, 3237, 4434, 5695]",5
1985,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095]->Arabic[8595],"[1747, 1977, 3237, 4434, 5695, 7095, 8595]",7
1985,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1985,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],"[1747, 1904, 2479, 4027]",4
1985,Language[1747]->Afro-Asiatic[1977]->Semitic[3237],"[1747, 1977, 3237]",3
1985,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Arabian[7095],"[1747, 1977, 3237, 4434, 5695, 7095]",6
1985,Language[1747],[1747],1
1985,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434],"[1747, 1977, 3237, 4434]",4
1989,Language[1747],[1747],1
1989,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1993,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],"[1747, 1904, 2479, 4027]",4
1993,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
1993,Language[1747],[1747],1
1993,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1993,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],"[1747, 1904, 2479, 4027, 5341]",5
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872]",10
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445, 13951]",13
1994,Language[1747]->Indo-European[1904],"[1747, 1904]",2
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745]",11
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924]",9
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],"[1747, 1904, 2479, 4033, 5354, 6740]",6
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705, 10924, 11872, 12745, 13445]",12
1994,Language[1747],[1747],1
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],"[1747, 1904, 2479, 4033, 5354, 6740, 8290, 9705]",8
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],"[1747, 1904, 2479, 4033, 5354, 6740, 8290]",7
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],"[1747, 1904, 2479, 4033, 5354]",5
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],"[1747, 1904, 2479, 4033]",4
1994,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],"[1747, 1904, 2479]",3
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517]",8
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014],"[1747, 1822, 2237, 3616, 5014]",5
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237],"[1747, 1822, 2237]",3
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394, 13930]",13
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800, 12689, 13394]",12
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800],"[1747, 1822, 2237, 3616, 5014, 6375, 7956, 9517, 10813, 11800]",10
2000,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375],"[1747, 1822, 2237, 3616, 5014, 6375]",6
